instruction_type,repository,repository_url,file_path,file_url,primary_language,stars,fork,archived,nested,readable,test_commands,security_rules,missing_configurations
CLAUDE.md,pmatos/steam-games-filter,https://github.com/pmatos/steam-games-filter,CLAUDE.md,https://github.com/pmatos/steam-games-filter/blob/78b4325292bf1c697e420816b3640322ff906b54/CLAUDE.md,Python,0,false,false,false,true,,,an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,Gustpbbr/Teste-ChatGPT,https://github.com/Gustpbbr/Teste-ChatGPT,CLAUDE.md,https://github.com/Gustpbbr/Teste-ChatGPT/blob/2ac59d7ff1f610c7475dd5dc848859e2c814ed7d/CLAUDE.md,Python,0,false,false,false,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,JJonka/portfolio,https://github.com/JJonka/portfolio,CLAUDE.md,https://github.com/JJonka/portfolio/blob/2ce3aef3870d0fe8069669832dfae1cd02453eba/CLAUDE.md,TypeScript,0,false,false,false,true,,Production restrictions,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance
CLAUDE.md,Fumnanya92/ChipIn,https://github.com/Fumnanya92/ChipIn,Claude.md,https://github.com/Fumnanya92/ChipIn/blob/ffa9c6742d5724b8d96c1eda24fe52532e777d66/Claude.md,Dart,0,false,false,false,true,,Human approval,setup or install guidance | an explicit test command | scope or precedence guidance | a security or approval rule
CLAUDE.md,NickEngmann/luxopi-ros,https://github.com/NickEngmann/luxopi-ros,CLAUDE.md,https://github.com/NickEngmann/luxopi-ros/blob/1b9c89aa0588d4107c08e6b67eed78b5e22ca3ab/CLAUDE.md,Python,0,false,false,false,true,,Human approval,scope or precedence guidance
CLAUDE.md,GuillermoTorresRenner/Distop-IA-backend,https://github.com/GuillermoTorresRenner/Distop-IA-backend,CLAUDE.md,https://github.com/GuillermoTorresRenner/Distop-IA-backend/blob/3a2b789c8d16eaf5dac02bb68a91c156ab32ae9c/CLAUDE.md,TypeScript,0,false,false,false,true,npm test,Secrets and credentials | Production restrictions | Destructive action limits,verification or completion criteria | scope or precedence guidance
CLAUDE.md,kyungw00k/rfc8107-js,https://github.com/kyungw00k/rfc8107-js,CLAUDE.md,https://github.com/kyungw00k/rfc8107-js/blob/4411eb6f5013a2860003eb010d307e2eeccf4d5f/CLAUDE.md,JavaScript,0,false,false,false,true,,Production restrictions,setup or install guidance | verification or completion criteria | scope or precedence guidance
CLAUDE.md,alperhankendi/Ctxo,https://github.com/alperhankendi/Ctxo,CLAUDE.md,https://github.com/alperhankendi/Ctxo/blob/fdc3c025464e3883180d073a4329cf0a99b22bbb/CLAUDE.md,HTML,67,false,false,false,true,,Destructive action limits,scope or precedence guidance | a security or approval rule
CLAUDE.md,sethlaw/sputr,https://github.com/sethlaw/sputr,CLAUDE.md,https://github.com/sethlaw/sputr/blob/7a1cf4cc6b1e2571c6ca4ed1c4bcf8aee06c65b0/CLAUDE.md,Python,86,false,false,false,true,,,verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,HaykTarkhanyan/python_math_ml_course,https://github.com/HaykTarkhanyan/python_math_ml_course,CLAUDE.md,https://github.com/HaykTarkhanyan/python_math_ml_course/blob/1a087bd3ec8dd3d1e990089887162b5085e17ef0/CLAUDE.md,Jupyter Notebook,11,false,false,false,true,pytest,Human approval,
CLAUDE.md,bonitasoft/bonita-artifacts-model,https://github.com/bonitasoft/bonita-artifacts-model,CLAUDE.md,https://github.com/bonitasoft/bonita-artifacts-model/blob/fb6e585ca06604d6dcd52b310037d2b072402e53/CLAUDE.md,Java,0,false,false,false,true,mvn test,Destructive action limits,scope or precedence guidance | a security or approval rule
CLAUDE.md,ArdiaD/ardiad.github.io,https://github.com/ArdiaD/ardiad.github.io,CLAUDE.md,https://github.com/ArdiaD/ardiad.github.io/blob/9448f4646b3d8399d7c4f4a51e7b58c5c04e4a44/CLAUDE.md,HTML,1,false,false,false,true,,Production restrictions,scope or precedence guidance | a security or approval rule
CLAUDE.md,luhaoming/luhaoming.github.io,https://github.com/luhaoming/luhaoming.github.io,CLAUDE.md,https://github.com/luhaoming/luhaoming.github.io/blob/47d8a4175d9f3bb79a35115ffb50a8be085afdd1/CLAUDE.md,HTML,0,false,false,false,true,,Generated file boundaries,an explicit test command | a security or approval rule
CLAUDE.md,OhSooo/OhSooShoppingMall,https://github.com/OhSooo/OhSooShoppingMall,CLAUDE.md,https://github.com/OhSooo/OhSooShoppingMall/blob/971c492ba83c45e1765acc9bcdde3a583606504b/CLAUDE.md,Java,0,false,false,false,true,gradle test,Secrets and credentials,scope or precedence guidance
CLAUDE.md,furinanami/drugkan,https://github.com/furinanami/drugkan,claude.md,https://github.com/furinanami/drugkan/blob/1531582a0b7f8510c81e141f1bf033294b9ba018/claude.md,Python,0,false,false,false,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
CLAUDE.md,dun-stu/Bayes-Exploration-mode,https://github.com/dun-stu/Bayes-Exploration-mode,CLAUDE.md,https://github.com/dun-stu/Bayes-Exploration-mode/blob/3c065e48b45a563fabc97424f31416a2c8ed1365/CLAUDE.md,TypeScript,0,false,false,false,true,,,setup or install guidance | an explicit test command | a security or approval rule
CLAUDE.md,zamoore/claude,https://github.com/zamoore/claude,CLAUDE.md,https://github.com/zamoore/claude/blob/03a1a25adca8abe531a1f80bab07614df517a498/CLAUDE.md,Shell,0,false,false,false,true,,,a security or approval rule
CLAUDE.md,pimsmit/site,https://github.com/pimsmit/site,CLAUDE.md,https://github.com/pimsmit/site/blob/6d5c12b01318645413534de4bedb8d20ea75bb51/CLAUDE.md,TypeScript,0,false,false,false,true,,Production restrictions,setup or install guidance | an explicit test command | scope or precedence guidance | a security or approval rule
CLAUDE.md,andrewbai/deai,https://github.com/andrewbai/deai,CLAUDE.md,https://github.com/andrewbai/deai/blob/f64e22cb24e8bd48f4f6cd09f192bda3586e2764/CLAUDE.md,Unknown,0,false,false,false,true,,,setup or install guidance | an explicit test command | scope or precedence guidance | a security or approval rule
copilot-instructions.md,linsalrob/OligoDesigner,https://github.com/linsalrob/OligoDesigner,.GitHub/copilot-instructions.md,https://github.com/linsalrob/OligoDesigner/blob/bc829dd545a1d00260a8bca33c298ba394d5a39b/.GitHub/copilot-instructions.md,Python,0,false,false,true,true,,,verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,Skadie26/GitHub-Copilot-Playground,https://github.com/Skadie26/GitHub-Copilot-Playground,.gitHub/copilot-instructions.md,https://github.com/Skadie26/GitHub-Copilot-Playground/blob/7633c2e10061491a8664aec13b81e31c51efb61d/.gitHub/copilot-instructions.md,SCSS,0,false,false,true,true,npm test | dotnet test,Production restrictions,verification or completion criteria
copilot-instructions.md,Adept-Team-OS/OSRS.github.io,https://github.com/Adept-Team-OS/OSRS.github.io,.GitHub/copilot-instructions.md,https://github.com/Adept-Team-OS/OSRS.github.io/blob/f98ba50980851ee486ee59c2945ec2e72a751f5b/.GitHub/copilot-instructions.md,Python,0,false,false,true,true,,Human approval,scope or precedence guidance
copilot-instructions.md,Hwa-seop/aicoding_test,https://github.com/Hwa-seop/aicoding_test,.gitHub/copilot-instructions.md,https://github.com/Hwa-seop/aicoding_test/blob/c4026cb04d29ab293d1a6e853b9ed6e2896f616c/.gitHub/copilot-instructions.md,Python,0,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,Younes-Darabi/join,https://github.com/Younes-Darabi/join,.Github/copilot-instructions.md,https://github.com/Younes-Darabi/join/blob/aa4ff6b41a3219cbc6fdb28eb12cccb789f146c6/.Github/copilot-instructions.md,SCSS,0,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,KevinHaseDev/Portfolio,https://github.com/KevinHaseDev/Portfolio,.Github/copilot-instructions.md,https://github.com/KevinHaseDev/Portfolio/blob/b6163297def7b179953eaa43255e76771856429f/.Github/copilot-instructions.md,SCSS,0,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,gaoshang1990/qt6_demo,https://github.com/gaoshang1990/qt6_demo,.Github/copilot-instructions.md,https://github.com/gaoshang1990/qt6_demo/blob/bd3cdc98d1f71984706cd08baa619b37180d20d5/.Github/copilot-instructions.md,C,0,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,KlausLeon/TestLeaf_PlaywrightAutomationTraining,https://github.com/KlausLeon/TestLeaf_PlaywrightAutomationTraining,.GITHUB/copilot-instructions.md,https://github.com/KlausLeon/TestLeaf_PlaywrightAutomationTraining/blob/b06998873a92051ec725e22f2031ac7b13bdb096/.GITHUB/copilot-instructions.md,TypeScript,0,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,anasaltomy/naseej-desktop,https://github.com/anasaltomy/naseej-desktop,.Github/copilot-instructions.md,https://github.com/anasaltomy/naseej-desktop/blob/6d5443038349e4e2c82d83bf3a3a12a3ae932ade/.Github/copilot-instructions.md,TypeScript,0,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | a security or approval rule
copilot-instructions.md,DavidDeBlock/my-sveltekit-boilerplate,https://github.com/DavidDeBlock/my-sveltekit-boilerplate,.gitHub/copilot-instructions.md,https://github.com/DavidDeBlock/my-sveltekit-boilerplate/blob/555e466e2e8eb9a516a49a8814457aca9a1888a4/.gitHub/copilot-instructions.md,Svelte,0,false,false,true,true,,Secrets and credentials,verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,PuckDynastySim/PuckDynastySim,https://github.com/PuckDynastySim/PuckDynastySim,.GitHub/copilot-instructions.md,https://github.com/PuckDynastySim/PuckDynastySim/blob/4dfb550f06fefe9e7be1e5d81d6494d5bae374de/.GitHub/copilot-instructions.md,Unknown,0,false,false,true,true,,Human approval | Production restrictions,scope or precedence guidance
copilot-instructions.md,KevinHaseDev/El-Pollo-Loco,https://github.com/KevinHaseDev/El-Pollo-Loco,.Github/copilot-instructions.md,https://github.com/KevinHaseDev/El-Pollo-Loco/blob/3afa78759879479f183bd75d79e37641c6292a90/.Github/copilot-instructions.md,JavaScript,0,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,ottaviofogliata/quanto,https://github.com/ottaviofogliata/quanto,.GitHub/copilot-instructions.md,https://github.com/ottaviofogliata/quanto/blob/0ddee9153df15604880987af9fa2e052943c8b97/.GitHub/copilot-instructions.md,Python,0,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,gaoshang1990/cmake_demo,https://github.com/gaoshang1990/cmake_demo,.Github/copilot-instructions.md,https://github.com/gaoshang1990/cmake_demo/blob/c33460105723c2a117dffe8bc3b9fe3ba119c438/.Github/copilot-instructions.md,CMake,0,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,GeorgewilliamsUg/jojy,https://github.com/GeorgewilliamsUg/jojy,.GITHUB/copilot-instructions.md,https://github.com/GeorgewilliamsUg/jojy/blob/e06aa2866248eabfa7d79f4bac05da5f7598594f/.GITHUB/copilot-instructions.md,HTML,0,false,false,true,true,,Production restrictions,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance
copilot-instructions.md,nunit/nunit,https://github.com/nunit/nunit,.github/copilot-instructions.md,https://github.com/nunit/nunit/blob/8e6de5372b9e4e2178607f55dff0dc1be76c4f94/.github/copilot-instructions.md,C#,2625,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,thomasnordquist/MQTT-Explorer,https://github.com/thomasnordquist/MQTT-Explorer,.github/copilot-instructions.md,https://github.com/thomasnordquist/MQTT-Explorer/blob/35f31973c456a024a37450f5961e4610dc9a9ce0/.github/copilot-instructions.md,TypeScript,4013,false,false,true,true,yarn test,Secrets and credentials | Production restrictions,scope or precedence guidance
copilot-instructions.md,EliasOenal/multimon-ng,https://github.com/EliasOenal/multimon-ng,.github/copilot-instructions.md,https://github.com/EliasOenal/multimon-ng/blob/ab4446451f3d24a8b9c0ebefac160fef4f28e1fe/.github/copilot-instructions.md,C,1120,false,false,true,true,,Destructive action limits,a security or approval rule
copilot-instructions.md,Myriad-Dreamin/tinymist,https://github.com/Myriad-Dreamin/tinymist,.github/copilot-instructions.md,https://github.com/Myriad-Dreamin/tinymist/blob/9a88a206abd7729506876fee55119775075d1dd9/.github/copilot-instructions.md,Rust,3413,false,false,true,true,cargo test,,scope or precedence guidance | a security or approval rule
copilot-instructions.md,comma-csv/comma,https://github.com/comma-csv/comma,.github/copilot-instructions.md,https://github.com/comma-csv/comma/blob/be0c0f5bbd038cfabb4a178e9572cf2a736b904b/.github/copilot-instructions.md,Ruby,518,false,false,true,true,,,verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,lldap/lldap,https://github.com/lldap/lldap,.github/copilot-instructions.md,https://github.com/lldap/lldap/blob/dbc85d95941c5c13a04d3d52d7c11d3d27f866bc/.github/copilot-instructions.md,Rust,6372,false,false,true,true,cargo test,Secrets and credentials,scope or precedence guidance
copilot-instructions.md,FalconChristmas/fpp,https://github.com/FalconChristmas/fpp,.github/copilot-instructions.md,https://github.com/FalconChristmas/fpp/blob/51f809c5567a9e859c983338a91443f015586bc3/.github/copilot-instructions.md,C++,724,false,false,true,true,,,an explicit test command | verification or completion criteria | a security or approval rule
copilot-instructions.md,msei99/pbgui,https://github.com/msei99/pbgui,.github/copilot-instructions.md,https://github.com/msei99/pbgui/blob/d7de84a2a1e532ef43c294e621a5e1c57850a468/.github/copilot-instructions.md,Python,158,false,false,true,true,pytest,Secrets and credentials | Human approval | Production restrictions,
copilot-instructions.md,daryllabar/XrmUnitTest,https://github.com/daryllabar/XrmUnitTest,.github/copilot-instructions.md,https://github.com/daryllabar/XrmUnitTest/blob/e18cd83f9c1a8fb7be611601c266a4203ac5c2e1/.github/copilot-instructions.md,C#,61,false,false,true,true,dotnet test,Secrets and credentials,scope or precedence guidance
copilot-instructions.md,llgcode/draw2d,https://github.com/llgcode/draw2d,.github/copilot-instructions.md,https://github.com/llgcode/draw2d/blob/c4331ac66734f14ef683f73b213019b60c59fbb6/.github/copilot-instructions.md,Go,1165,false,false,true,true,go test,,setup or install guidance | a security or approval rule
copilot-instructions.md,Azure/kimojio-rs,https://github.com/Azure/kimojio-rs,.github/copilot-instructions.md,https://github.com/Azure/kimojio-rs/blob/847ec9a8710b72439f408009ca0f1a83bb65119e/.github/copilot-instructions.md,Rust,250,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,projectbluefin/dakota,https://github.com/projectbluefin/dakota,.github/copilot-instructions.md,https://github.com/projectbluefin/dakota/blob/3403da21940654b1d5a343efb5d6156f923973cf/.github/copilot-instructions.md,Just,123,false,false,true,true,,Generated file boundaries,an explicit test command | scope or precedence guidance | a security or approval rule
copilot-instructions.md,rcarmo/vibes,https://github.com/rcarmo/vibes,.github/copilot-instructions.md,https://github.com/rcarmo/vibes/blob/52888f5f6c3752c1745bf782f5da3a294a9de015/.github/copilot-instructions.md,Go,183,false,false,true,true,,,an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,zeromicro/go-queue,https://github.com/zeromicro/go-queue,.github/copilot-instructions.md,https://github.com/zeromicro/go-queue/blob/afd6f3b6673eb64d94967a090bbda5b4ecf7974f/.github/copilot-instructions.md,Go,838,false,false,true,false,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,thomast1906/github-copilot-agent-skills,https://github.com/thomast1906/github-copilot-agent-skills,.github/copilot-instructions.md,https://github.com/thomast1906/github-copilot-agent-skills/blob/54ad9e1c2b04cff05b985c68c2285969e5988833/.github/copilot-instructions.md,Unknown,188,false,false,true,true,,Secrets and credentials | Production restrictions,verification or completion criteria | scope or precedence guidance
copilot-instructions.md,claude-world/director-mode-lite,https://github.com/claude-world/director-mode-lite,.github/copilot-instructions.md,https://github.com/claude-world/director-mode-lite/blob/c3165fcd02f1020cd98c31984571277e110f4741/.github/copilot-instructions.md,Shell,77,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,oldrepublicwizard/ModSync,https://github.com/oldrepublicwizard/ModSync,.github/copilot-instructions.md,https://github.com/oldrepublicwizard/ModSync/blob/078880ade65777bcd612fce010836950a8df6af3/.github/copilot-instructions.md,C#,29,false,false,true,true,dotnet test,Secrets and credentials | Human approval,
copilot-instructions.md,sverweij/state-machine-cat,https://github.com/sverweij/state-machine-cat,.github/copilot-instructions.md,https://github.com/sverweij/state-machine-cat/blob/fa8bb186a1037f6fd9b577466dc0ba5f4927b6ab/.github/copilot-instructions.md,TypeScript,863,false,false,true,true,npm test,,setup or install guidance | a security or approval rule
copilot-instructions.md,shanselman/FlaUI-MCP,https://github.com/shanselman/FlaUI-MCP,.github/copilot-instructions.md,https://github.com/shanselman/FlaUI-MCP/blob/da1d2a24eae6ccdfbbd40a1375b6617536552351/.github/copilot-instructions.md,C#,67,false,false,true,true,dotnet test,,scope or precedence guidance | a security or approval rule
copilot-instructions.md,Alfanous-team/alfanous,https://github.com/Alfanous-team/alfanous,.github/copilot-instructions.md,https://github.com/Alfanous-team/alfanous/blob/c2a7cfd4645194de079bbfe8e4f0bc18c7cde2db/.github/copilot-instructions.md,Python,286,false,false,true,true,pytest,,a security or approval rule
copilot-instructions.md,microsoft/FLAML,https://github.com/microsoft/FLAML,.github/copilot-instructions.md,https://github.com/microsoft/FLAML/blob/c73ff991f1c36fe9e17ae9277e55d7e0ba13e56e/.github/copilot-instructions.md,Jupyter Notebook,4377,false,false,true,true,pytest,Secrets and credentials,verification or completion criteria
copilot-instructions.md,brunoborges/fx2048,https://github.com/brunoborges/fx2048,.github/copilot-instructions.md,https://github.com/brunoborges/fx2048/blob/1c3d8639fb853611cbec756e8265c1d80b61ce6a/.github/copilot-instructions.md,Java,292,false,false,true,true,mvn test,Secrets and credentials,setup or install guidance | verification or completion criteria | scope or precedence guidance
copilot-instructions.md,makoni/select-like-a-boss-for-safari,https://github.com/makoni/select-like-a-boss-for-safari,.github/copilot-instructions.md,https://github.com/makoni/select-like-a-boss-for-safari/blob/cb6c94ae73c4dfca7e609c01f96a23ada78782c6/.github/copilot-instructions.md,JavaScript,49,false,false,true,true,,,an explicit test command | verification or completion criteria | a security or approval rule
copilot-instructions.md,kequach/uniqlo-sales-alerter,https://github.com/kequach/uniqlo-sales-alerter,.github/copilot-instructions.md,https://github.com/kequach/uniqlo-sales-alerter/blob/ec3168bf1d9cf83bfb3486dc6091f31ecf71a6be/.github/copilot-instructions.md,Python,26,false,false,true,true,pytest,,setup or install guidance | scope or precedence guidance | a security or approval rule
copilot-instructions.md,langchain4j/langchain4j-cdi,https://github.com/langchain4j/langchain4j-cdi,.github/copilot-instructions.md,https://github.com/langchain4j/langchain4j-cdi/blob/0b4eb92873153afc5e3edd06dd07a17f9fe50304/.github/copilot-instructions.md,Java,15,false,false,true,true,,,a security or approval rule
copilot-instructions.md,JustinGrote/ExcelFast,https://github.com/JustinGrote/ExcelFast,.github/copilot-instructions.md,https://github.com/JustinGrote/ExcelFast/blob/494c56a795e243b1c267f9c667085eeb7d4997e9/.github/copilot-instructions.md,C#,19,false,false,true,true,,,setup or install guidance | scope or precedence guidance | a security or approval rule
copilot-instructions.md,opengovsg/FormSG,https://github.com/opengovsg/FormSG,.github/copilot-instructions.md,https://github.com/opengovsg/FormSG/blob/e50361c26c2f28ac8313c25889abca97f2d2d769/.github/copilot-instructions.md,TypeScript,362,false,false,true,true,pnpm test,Production restrictions | Destructive action limits,verification or completion criteria
copilot-instructions.md,RuiRomano/powerbi-agentic-mcp-cloud-agent,https://github.com/RuiRomano/powerbi-agentic-mcp-cloud-agent,.github/copilot-instructions.md,https://github.com/RuiRomano/powerbi-agentic-mcp-cloud-agent/blob/2688d70bcf706da268d8ad8b3e4a486c6ad37b78/.github/copilot-instructions.md,PowerShell,34,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | a security or approval rule
copilot-instructions.md,totalhack/zillion-web,https://github.com/totalhack/zillion-web,.github/copilot-instructions.md,https://github.com/totalhack/zillion-web/blob/0969353167a719a294e954425a497f972dd2fbf8/.github/copilot-instructions.md,Vue,15,false,false,true,true,,Human approval,verification or completion criteria | scope or precedence guidance
copilot-instructions.md,pulumi/kubespy,https://github.com/pulumi/kubespy,.github/copilot-instructions.md,https://github.com/pulumi/kubespy/blob/7a46c6d2535c8be0c8fc155fb0f60865885681be/.github/copilot-instructions.md,Go,3073,false,false,true,true,,,a security or approval rule
copilot-instructions.md,phenixphp/framework,https://github.com/phenixphp/framework,.github/copilot-instructions.md,https://github.com/phenixphp/framework/blob/309a3683f40451b90985d88abaa6299644376856/.github/copilot-instructions.md,PHP,13,false,false,true,true,,,an explicit test command | verification or completion criteria | a security or approval rule
copilot-instructions.md,ShowTrak/ShowTrakServer,https://github.com/ShowTrak/ShowTrakServer,.github/copilot-instructions.md,https://github.com/ShowTrak/ShowTrakServer/blob/d98cbb1811d4119225f033e711620baf8f4b0fff/.github/copilot-instructions.md,TypeScript,26,false,false,true,true,,Network restrictions,setup or install guidance | a security or approval rule
copilot-instructions.md,cxfksword/jellyfin-plugin-danmu,https://github.com/cxfksword/jellyfin-plugin-danmu,.github/copilot-instructions.md,https://github.com/cxfksword/jellyfin-plugin-danmu/blob/b2e69f87d77cf72e1658d34000720a9437f34c75/.github/copilot-instructions.md,C#,637,false,false,true,true,dotnet test,,setup or install guidance | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,python-discord/king-arthur,https://github.com/python-discord/king-arthur,.github/copilot-instructions.md,https://github.com/python-discord/king-arthur/blob/7f0e5f4fa5df7f70c0a1d9e0af1776426c8845dd/.github/copilot-instructions.md,Python,12,false,false,true,true,,,an explicit test command | verification or completion criteria | a security or approval rule
copilot-instructions.md,nirholas/gitpretty,https://github.com/nirholas/gitpretty,.github/copilot-instructions.md,https://github.com/nirholas/gitpretty/blob/5b6723d7c082ac70cf5c6fb07b526a16208e837e/.github/copilot-instructions.md,Shell,21,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,bgaldino/rlm-base-dev,https://github.com/bgaldino/rlm-base-dev,.github/copilot-instructions.md,https://github.com/bgaldino/rlm-base-dev/blob/1000a3e356ad212db159683d7096f24f80248b84/.github/copilot-instructions.md,Python,21,false,false,true,true,,,an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,clpi/down.nvim,https://github.com/clpi/down.nvim,.github/copilot-instructions.md,https://github.com/clpi/down.nvim/blob/2205bc7abe1bdbfcc3359a51f400b0e2062775ab/.github/copilot-instructions.md,Lua,19,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,benjisho/windows-mtr,https://github.com/benjisho/windows-mtr,.github/copilot-instructions.md,https://github.com/benjisho/windows-mtr/blob/b81864b193b47e1f7e1c6df9c8ec463bad82b7d7/.github/copilot-instructions.md,Rust,9,false,false,true,true,cargo test,,verification or completion criteria | a security or approval rule
copilot-instructions.md,flightstrips/FlightStrips,https://github.com/flightstrips/FlightStrips,.github/copilot-instructions.md,https://github.com/flightstrips/FlightStrips/blob/53adc24752d47094feb805f0265eac88ab710799/.github/copilot-instructions.md,Go,8,false,false,true,true,go test,Production restrictions,verification or completion criteria | scope or precedence guidance
copilot-instructions.md,mendix/web-widgets,https://github.com/mendix/web-widgets,.github/copilot-instructions.md,https://github.com/mendix/web-widgets/blob/34eccd595e598d4dca78e5b9b4387b8ab3f038b9/.github/copilot-instructions.md,TypeScript,38,false,false,true,true,pnpm test,Generated file boundaries,a security or approval rule
copilot-instructions.md,dnsabby/MSITM.6341,https://github.com/dnsabby/MSITM.6341,.github/copilot-instructions.md,https://github.com/dnsabby/MSITM.6341/blob/ae9c6d3f93c952e1bfb96598fc325fa3a081b11c/.github/copilot-instructions.md,Python,6,false,false,true,true,,,verification or completion criteria | a security or approval rule
copilot-instructions.md,formio/ai,https://github.com/formio/ai,.github/copilot-instructions.md,https://github.com/formio/ai/blob/979fa96a9ffae72cc1d1c9925103d4fa3e1dba3e/.github/copilot-instructions.md,TypeScript,6,false,false,true,true,,Secrets and credentials,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance
copilot-instructions.md,pass-agent/loomkin,https://github.com/pass-agent/loomkin,.github/copilot-instructions.md,https://github.com/pass-agent/loomkin/blob/f769ae73adeed9bed4588934c09a6e99c87233c3/.github/copilot-instructions.md,Elixir,179,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,jaimejaramilloperez/dev-habit,https://github.com/jaimejaramilloperez/dev-habit,.github/copilot-instructions.md,https://github.com/jaimejaramilloperez/dev-habit/blob/c58ea6319a70b67240f95c9bba0a11c36257034f/.github/copilot-instructions.md,C#,20,false,false,true,true,,,setup or install guidance | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,johnpapa/vscode-winteriscoming,https://github.com/johnpapa/vscode-winteriscoming,.github/copilot-instructions.md,https://github.com/johnpapa/vscode-winteriscoming/blob/7f4afa375f8c5e92bc3515515478e828e29fc075/.github/copilot-instructions.md,CSS,178,false,false,true,true,,,a security or approval rule
copilot-instructions.md,cormoran/dya-studio,https://github.com/cormoran/dya-studio,.github/copilot-instructions.md,https://github.com/cormoran/dya-studio/blob/eabeb77bdfcd2bcb50da622e76ec42f823d45669/.github/copilot-instructions.md,TypeScript,9,false,false,true,true,,,setup or install guidance | an explicit test command | verification or completion criteria | scope or precedence guidance | a security or approval rule
copilot-instructions.md,thisismygitrepo/machineconfig,https://github.com/thisismygitrepo/machineconfig,.github/copilot-instructions.md,https://github.com/thisismygitrepo/machineconfig/blob/9556274a04473603845ef06e95974073698c02df/.github/copilot-instructions.md,Python,8,false,false,true,true,pytest,,verification or completion criteria | a security or approval rule
copilot-instructions.md,slbug/claude-ruby-grape-rails,https://github.com/slbug/claude-ruby-grape-rails,.github/copilot-instructions.md,https://github.com/slbug/claude-ruby-grape-rails/blob/2816008c2e6fdcd60a9be6060e3b19735a497e38/.github/copilot-instructions.md,Python,7,false,false,true,true,,Human approval | Network restrictions,
copilot-instructions.md,kokkos/kokkos-fft,https://github.com/kokkos/kokkos-fft,.github/copilot-instructions.md,https://github.com/kokkos/kokkos-fft/blob/3d2fecd717cd6e96d7e9612fc671c5a210bf29eb/.github/copilot-instructions.md,C++,61,false,false,true,true,,Secrets and credentials | Human approval,
copilot-instructions.md,JocysCom/SslScanner,https://github.com/JocysCom/SslScanner,.github/copilot-instructions.md,https://github.com/JocysCom/SslScanner/blob/43690a57b353b1119202421364b0040d120abe74/.github/copilot-instructions.md,Python,3,false,false,true,true,,Secrets and credentials | Human approval | Destructive action limits,verification or completion criteria
